customer_id,fico_score,loan_amount,tenure_months,state,plan_type,monthly_income,date_issued,loan_status,loan_status_flag,credit_utilization,has_bankruptcy
3839,791.0,27240.0,24,TX,Business,2309.54,2023-11-22,Current,0,0.94,0
3840,672.0,26383.0,12,IL,Individual,8232.85,2023-05-18,Current,0,0.17,0
3841,695.0,29371.0,12,FL,Family,1407.67,2023-04-16,Current,0,0.2,0
3842,604.0,25521.0,6,FL,Individual,6060.61,2023-08-01,Current,0,0.99,0
3843,754.0,36581.0,12,MI,Individual,6110.34,2023-10-27,Current,0,0.97,0
3844,622.0,26047.0,24,CA,Family,2520.66,2023-02-25,Current,0,0.79,0
3845,691.0,45930.0,24,WA,Business,4924.3,2023-05-12,Current,0,0.54,0
3846,625.0,44652.0,24,NY,Individual,1726.34,2023-09-26,Current,0,0.56,0
3847,651.0,21085.0,12,NY,Business,1000.0,2023-05-02,Current,0,0.33,0
3848,638.0,30697.0,6,CA,Business,2864.25,2023-07-21,Current,0,0.49,0
3849,650.0,23493.0,6,TX,Individual,3766.75,2023-07-27,Default,1,0.49,1
3850,653.0,26734.0,12,CA,Family,6288.51,2023-10-02,Current,0,0.13,0
3851,653.0,50024.0,12,TX,Business,5134.82,2023-03-31,Current,0,0.51,0
3852,722.0,26924.0,24,NC,Family,5187.09,2023-07-09,Current,0,0.53,0
3853,625.0,33602.0,6,WA,Individual,2971.16,2023-09-22,Current,0,0.7,0
3854,691.0,35413.0,36,WA,Business,3939.98,2023-02-15,Current,0,0.56,0
3855,741.0,19994.0,12,FL,Business,3140.15,2023-11-08,Current,0,0.88,0
3856,654.0,21449.0,24,FL,Business,2550.05,2023-11-26,Default,1,0.43,0
3857,644.0,17940.0,12,FL,Family,3812.6,2023-02-09,Current,0,0.47,0
3858,668.0,21140.0,6,NC,Individual,5149.02,2023-03-08,Current,0,0.61,0
3859,739.0,5000.0,24,FL,Individual,3854.72,2023-04-23,Default,1,0.28,0
3860,690.0,35446.0,24,NY,Family,4352.99,2023-12-05,Current,0,0.45,1
3861,653.0,50542.0,12,MI,Business,6389.83,2023-03-03,Current,0,0.72,1
3862,704.0,31478.0,12,FL,Business,3998.49,2023-08-15,Current,0,0.47,0
3863,625.0,15837.0,6,NC,Business,2332.07,2023-06-23,Current,0,0.92,0
3864,714.0,23572.0,24,FL,Business,6126.91,2023-05-14,Current,0,0.65,0
3865,700.0,25411.0,36,FL,Business,5531.7,2023-10-12,Current,0,0.24,0
3866,665.0,19824.0,6,TX,Family,5657.32,2023-10-02,Current,0,0.54,1
3867,638.0,38602.0,12,IL,Business,6251.68,2023-04-24,Current,0,0.79,0
3868,636.0,38103.0,36,FL,Individual,5913.28,2023-04-18,Current,0,0.68,1
3869,707.0,18445.0,12,NC,Individual,5057.46,2023-05-23,Current,0,0.9,0
3870,741.0,37251.0,24,CA,Family,9782.91,2023-02-26,Current,0,0.77,0
3871,648.0,45268.0,12,FL,Business,2430.06,2023-10-21,Current,0,0.16,0
3872,703.0,49026.0,12,FL,Individual,3827.17,2023-10-04,Current,0,0.2,0
3873,576.0,58652.0,12,NY,Individual,6934.67,2023-02-20,Current,0,0.68,0
3874,651.0,20980.0,12,IL,Business,5285.17,2023-10-03,Current,0,0.31,0
3875,678.0,58242.0,6,FL,Individual,6515.85,2023-08-22,Current,0,0.63,0
3876,635.0,26458.0,24,IL,Individual,5339.51,2023-08-30,Current,0,0.81,0
3877,633.0,24075.0,24,TX,Family,7748.11,2023-09-15,Current,0,0.62,1
3878,647.0,33271.0,24,WA,Family,2984.98,2023-08-25,Current,0,0.47,0
3879,695.0,24179.0,24,IL,Family,7684.92,2023-02-01,Current,0,0.68,0
3880,671.0,33990.0,12,IL,Family,7341.99,2023-12-14,Current,0,0.23,0
3881,568.0,16799.0,6,FL,Family,2579.42,2023-09-05,Current,0,0.75,1
3882,574.0,27612.0,24,MI,Individual,6261.33,2023-05-12,Current,0,0.73,1
3883,650.0,42856.0,12,FL,Individual,4913.92,2023-09-20,Current,0,0.56,0
3884,703.0,29429.0,12,FL,Business,3786.84,2023-09-16,Current,0,0.35,0
3885,543.0,31416.0,6,NY,Family,1222.76,2023-10-08,Current,0,0.82,0
3886,655.0,34753.0,6,MI,Family,2978.37,2023-09-07,Current,0,0.56,0
3887,654.0,41707.0,12,WA,Business,6416.22,2023-09-22,Current,0,0.15,1
3888,749.0,13448.0,24,NY,Family,6627.68,2023-08-03,Default,1,0.93,0
3889,661.0,35845.0,36,NC,Individual,4578.58,2023-08-03,Current,0,0.79,1
3890,699.0,27319.0,24,NY,Family,6633.97,2023-10-09,Current,0,0.63,0
3891,687.0,31666.0,36,NY,Business,6890.52,2023-11-16,Current,0,0.49,0
3892,573.0,40600.0,36,MI,Business,5309.28,2023-01-18,Current,0,0.96,0
3893,718.0,18058.0,12,TX,Family,3555.33,2023-12-13,Current,0,0.8,0
3894,691.0,19874.0,12,WA,Family,5882.11,2023-01-02,Current,0,0.58,1
3895,705.0,10646.0,24,TX,Family,5973.97,2023-01-01,Current,0,0.69,0
3896,850.0,24508.0,12,TX,Family,6347.89,2023-10-31,Current,0,0.35,0
3897,576.0,43304.0,12,WA,Business,6730.81,2023-12-29,Current,0,0.28,0
3898,766.0,28794.0,12,TX,Business,2275.67,2023-08-04,Current,0,0.35,0
3899,666.0,16599.0,12,MI,Family,3980.14,2023-06-13,Current,0,0.36,0
3900,694.0,25143.0,12,WA,Business,1202.76,2023-07-10,Current,0,0.77,0
3901,678.0,15121.0,6,IL,Individual,6493.99,2023-03-16,Current,0,0.23,0
3902,659.0,18748.0,12,NC,Business,4575.38,2023-01-26,Current,0,0.8,0
3903,652.0,33888.0,24,IL,Family,5861.63,2023-09-19,Current,0,0.57,0
3904,696.0,18261.0,12,FL,Family,2048.64,2023-10-09,Current,0,0.45,0
3905,604.0,41126.0,24,NY,Family,7801.96,2023-08-09,Default,1,0.37,0
3906,718.0,29289.0,6,NC,Individual,2611.32,2023-02-12,Current,0,0.56,0
3907,659.0,30856.0,6,IL,Family,6549.13,2023-05-02,Current,0,0.39,0
3908,623.0,27216.0,12,IL,Individual,5235.9,2023-05-09,Current,0,0.49,0
3909,657.0,37728.0,12,TX,Family,4621.11,2023-09-22,Current,0,0.77,0
3910,743.0,37832.0,24,WA,Family,4459.68,2023-10-10,Current,0,0.66,1
3911,653.0,33351.0,24,CA,Individual,3723.87,2023-03-12,Current,0,0.77,0
3912,698.0,35648.0,24,TX,Family,7590.39,2023-09-16,Current,0,0.74,1
3913,643.0,27879.0,36,TX,Family,5025.23,2023-07-20,Current,0,0.83,0
3914,718.0,35422.0,12,MI,Individual,2461.56,2023-05-10,Current,0,0.28,0
3915,714.0,26621.0,12,WA,Individual,4232.08,2023-11-26,Current,0,1.0,0
3916,772.0,30022.0,12,CA,Family,5256.68,2023-03-22,Current,0,0.53,0
3917,671.0,27254.0,6,CA,Family,6795.61,2023-09-11,Current,0,0.75,0
3918,713.0,25428.0,12,FL,Business,3790.76,2023-03-06,Current,0,0.71,0
3919,685.0,23109.0,12,TX,Family,3924.45,2023-05-26,Current,0,0.61,0
3920,745.0,34677.0,12,MI,Family,5046.86,2023-05-14,Current,0,1.0,0
3921,644.0,43106.0,6,NY,Individual,6746.85,2023-04-12,Current,0,0.3,0
3922,717.0,41711.0,6,IL,Family,2262.49,2023-02-11,Current,0,0.48,0
3923,670.0,17434.0,24,TX,Individual,6010.71,2023-07-15,Current,0,0.21,0
3924,677.0,42892.0,24,NY,Business,4071.87,2023-12-26,Current,0,0.26,0
3925,685.0,26818.0,24,NC,Family,4351.13,2023-09-17,Current,0,0.74,0
3926,693.0,36007.0,24,NY,Individual,9003.15,2023-04-09,Current,0,0.1,0
3927,674.0,20938.0,6,NC,Business,4607.06,2023-03-06,Current,0,0.9,0
3928,691.0,31420.0,12,NC,Business,6509.39,2023-10-24,Current,0,0.67,0
3929,759.0,33137.0,6,WA,Family,6437.83,2023-08-11,Current,0,0.5,0
3930,729.0,15154.0,24,TX,Individual,2639.95,2023-09-02,Current,0,0.4,0
3931,723.0,36083.0,24,WA,Family,1309.21,2023-07-02,Current,0,0.21,0
3932,657.0,43459.0,12,FL,Family,6641.96,2023-05-29,Current,0,0.93,1
3933,636.0,28254.0,12,NY,Family,2832.91,2023-04-26,Current,0,0.74,0
3934,728.0,43602.0,36,CA,Business,1671.63,2023-11-16,Current,0,0.4,1
3935,724.0,28103.0,12,NY,Individual,7052.32,2023-09-15,Current,0,0.16,0
3936,754.0,38496.0,24,FL,Business,2961.15,2023-03-20,Current,0,0.39,0
3937,650.0,7814.0,12,NY,Family,3454.97,2023-08-19,Current,0,0.27,0
3938,669.0,54188.0,12,WA,Family,8948.75,2023-12-23,Current,0,0.81,0
3939,598.0,44955.0,24,NC,Individual,1680.53,2023-04-29,Default,1,0.75,0
3940,660.0,27154.0,24,TX,Individual,2487.43,2023-03-15,Current,0,0.55,0
3941,730.0,10279.0,24,CA,Individual,4080.6,2023-01-09,Current,0,0.9,0
3942,657.0,32880.0,12,WA,Family,4519.49,2023-10-06,Current,0,0.26,0
3943,712.0,15561.0,12,IL,Business,3212.51,2023-09-27,Current,0,0.51,0
3944,670.0,34449.0,24,NC,Business,2682.69,2023-02-23,Current,0,0.74,1
3945,696.0,34116.0,12,TX,Individual,8019.99,2023-02-14,Current,0,0.16,0
3946,623.0,20586.0,12,CA,Individual,5525.97,2023-08-13,Current,0,0.44,0
3947,684.0,41210.0,24,FL,Individual,6170.34,2023-01-16,Default,1,0.61,0
3948,530.0,38056.0,12,NY,Business,4725.55,2023-07-31,Current,0,0.43,0
3949,671.0,39758.0,12,CA,Family,5578.91,2023-07-19,Current,0,0.53,0
3950,598.0,30089.0,24,MI,Family,6865.8,2023-08-29,Current,0,0.65,0
3951,740.0,15845.0,36,IL,Individual,3007.4,2023-04-12,Current,0,0.43,0
3952,719.0,39779.0,12,FL,Family,5529.67,2023-04-05,Current,0,0.2,0
3953,703.0,27296.0,12,TX,Individual,6392.08,2023-12-31,Default,1,0.23,0
3954,756.0,16102.0,24,MI,Family,8089.59,2023-07-04,Current,0,0.57,0
3955,633.0,43520.0,24,CA,Business,8895.78,2023-05-16,Default,1,0.26,0
3956,767.0,50994.0,24,FL,Business,5139.72,2023-01-25,Current,0,0.9,0
3957,727.0,29588.0,12,TX,Business,7277.28,2023-11-14,Current,0,0.85,0
3958,668.0,51591.0,12,MI,Family,1000.0,2023-11-29,Current,0,0.41,0
3959,737.0,30913.0,24,MI,Business,8104.57,2023-02-19,Current,0,0.85,0
3960,625.0,26195.0,24,WA,Family,3548.23,2023-06-18,Current,0,0.58,0
3961,639.0,23695.0,24,NY,Family,4517.81,2023-10-17,Current,0,0.24,0
3962,650.0,46371.0,6,FL,Individual,5882.21,2023-04-10,Current,0,0.65,0
3963,654.0,22199.0,12,MI,Individual,4693.12,2023-03-22,Current,0,0.71,0
3964,627.0,37353.0,12,WA,Business,5392.91,2023-01-12,Current,0,0.18,1
3965,741.0,24408.0,36,IL,Business,8175.39,2023-07-27,Current,0,0.38,0
3966,667.0,25397.0,24,NC,Business,4231.56,2023-03-18,Current,0,0.1,0
3967,698.0,40302.0,12,IL,Individual,2826.15,2023-03-16,Current,0,0.38,0
3968,651.0,26200.0,6,TX,Family,8626.93,2023-06-19,Current,0,0.4,0
3969,589.0,25952.0,12,MI,Business,6053.53,2023-11-07,Current,0,0.67,0
3970,694.0,41328.0,6,MI,Individual,8844.48,2023-12-14,Current,0,0.28,0
3971,584.0,45974.0,24,CA,Family,6727.26,2023-06-28,Default,1,0.13,0
3972,677.0,36447.0,24,MI,Individual,2352.81,2023-03-29,Current,0,0.38,0
3973,612.0,23452.0,12,NY,Business,6290.77,2023-09-22,Current,0,0.84,0
3974,779.0,24894.0,12,TX,Family,3032.1,2023-08-10,Current,0,0.46,0
3975,726.0,30799.0,24,FL,Family,5014.86,2023-01-03,Current,0,0.47,0
3976,685.0,33209.0,12,MI,Individual,4848.57,2023-04-28,Current,0,0.52,0
3977,743.0,20121.0,12,NC,Individual,1764.67,2023-05-16,Current,0,0.78,0
3978,638.0,37230.0,36,NY,Family,3374.38,2023-07-06,Current,0,0.53,0
3979,707.0,30855.0,24,MI,Business,9410.37,2023-01-30,Current,0,0.18,0
3980,690.0,12843.0,24,WA,Family,5476.75,2023-03-08,Current,0,0.29,0
3981,693.0,20711.0,6,NY,Individual,4648.81,2023-11-07,Current,0,0.27,0
3982,744.0,24959.0,6,WA,Family,8625.78,2023-10-26,Current,0,0.56,0
3983,717.0,29271.0,6,TX,Individual,4207.53,2023-08-05,Current,0,0.13,0
3984,694.0,48893.0,12,NC,Family,4817.16,2023-06-07,Current,0,0.36,0
3985,597.0,32382.0,24,MI,Family,6981.61,2023-03-12,Current,0,0.65,0
3986,632.0,21592.0,12,CA,Family,4198.53,2023-11-14,Current,0,0.42,0
3987,674.0,32206.0,24,IL,Individual,3506.96,2023-04-20,Current,0,0.74,0
3988,685.0,26479.0,12,NY,Individual,1000.0,2023-10-12,Current,0,0.45,0
3989,623.0,33248.0,12,CA,Family,3127.0,2023-09-15,Current,0,0.98,0
3990,801.0,35806.0,36,CA,Family,3107.94,2023-03-31,Current,0,0.97,0
3991,756.0,42092.0,12,IL,Family,5317.13,2023-12-27,Current,0,0.82,0
3992,710.0,29757.0,12,NY,Business,3779.08,2023-02-26,Current,0,0.96,0
3993,684.0,46390.0,12,MI,Individual,9316.04,2023-10-25,Current,0,0.28,0
3994,669.0,39080.0,6,NC,Family,2884.74,2023-02-18,Current,0,0.78,0
3995,632.0,22926.0,12,NY,Individual,7801.29,2023-07-04,Current,0,0.39,0
3996,684.0,52099.0,12,CA,Individual,5439.51,2023-07-18,Current,0,0.75,1
3997,693.0,33270.0,24,FL,Individual,6613.55,2023-01-18,Current,0,0.44,0
3998,618.0,21649.0,24,FL,Individual,6492.04,2023-07-17,Current,0,0.36,1
3999,697.0,46529.0,12,NY,Family,1000.0,2023-08-20,Current,0,0.96,1
4000,672.0,50778.0,6,NC,Individual,4976.89,2023-01-27,Current,0,0.29,0
4001,585.0,29670.0,24,CA,Business,4475.54,2023-04-28,Current,0,0.78,0
4002,637.0,24963.0,6,CA,Family,2734.04,2023-02-23,Current,0,0.71,0
4003,659.0,28276.0,24,TX,Individual,5919.25,2023-06-01,Current,0,0.37,0
4004,774.0,37147.0,24,CA,Business,8433.08,2023-08-13,Current,0,0.51,0
4005,708.0,42779.0,6,IL,Individual,1000.0,2023-06-11,Current,0,0.23,0
4006,613.0,35705.0,24,FL,Individual,3931.06,2023-05-30,Current,0,0.93,0
4007,704.0,31017.0,36,TX,Individual,2508.47,2023-08-04,Current,0,0.97,0
4008,603.0,44980.0,24,MI,Family,5143.56,2023-11-15,Current,0,0.76,0
4009,734.0,26872.0,12,IL,Family,4348.76,2023-12-14,Current,0,0.86,0
4010,656.0,40309.0,12,MI,Family,3788.65,2023-12-06,Current,0,0.17,0
4011,675.0,27119.0,36,FL,Individual,6379.01,2023-11-13,Current,0,0.45,0
4012,746.0,34310.0,12,IL,Family,8272.36,2023-12-04,Current,0,0.4,0
4013,616.0,28864.0,24,WA,Family,10322.64,2023-02-11,Current,0,0.61,0
4014,610.0,29441.0,6,NY,Family,3520.74,2023-12-18,Default,1,0.27,0
4015,651.0,26226.0,6,NC,Business,1358.25,2023-06-10,Current,0,0.61,0
4016,732.0,43449.0,24,WA,Business,6118.39,2023-03-15,Default,1,0.69,0
4017,604.0,22671.0,24,NY,Business,8220.97,2023-01-25,Current,0,0.22,0
4018,538.0,22598.0,24,FL,Family,6627.38,2023-10-30,Current,0,0.22,0
4019,657.0,51210.0,36,FL,Individual,8212.69,2023-08-30,Current,0,0.13,0
4020,708.0,39778.0,6,WA,Business,4549.03,2023-06-22,Current,0,0.78,0
4021,740.0,6149.0,12,NC,Business,3780.85,2023-10-14,Current,0,0.4,1
4022,657.0,24347.0,36,IL,Family,5230.87,2023-06-08,Current,0,0.3,0
4023,659.0,11880.0,6,NC,Individual,4338.89,2023-12-20,Current,0,0.8,0
4024,738.0,20493.0,24,MI,Business,6326.19,2023-08-06,Current,0,0.23,1
4025,587.0,5000.0,12,NY,Business,6939.54,2023-04-25,Current,0,0.48,1
4026,661.0,28630.0,6,NY,Business,7096.17,2023-08-29,Current,0,0.77,0
4027,690.0,18581.0,12,TX,Family,6021.19,2023-11-04,Current,0,0.62,0
4028,702.0,30599.0,12,CA,Business,5491.64,2023-07-31,Current,0,0.6,0
4029,655.0,13749.0,24,IL,Family,6588.85,2023-12-29,Current,0,0.24,0
4030,682.0,30829.0,24,IL,Individual,1074.02,2023-03-27,Current,0,0.26,0
4031,556.0,25851.0,24,TX,Family,5421.14,2023-05-13,Current,0,0.62,0
4032,647.0,45020.0,12,FL,Business,5104.96,2023-09-25,Default,1,0.12,0
4033,703.0,44114.0,12,WA,Family,5426.16,2023-10-04,Current,0,0.88,0
4034,631.0,37853.0,6,NC,Family,4824.75,2023-09-22,Current,0,0.42,0
4035,683.0,26734.0,12,IL,Individual,5863.71,2023-04-03,Current,0,0.47,0
4036,702.0,49854.0,6,NY,Business,3850.79,2023-04-01,Current,0,0.33,0
4037,663.0,14470.0,12,TX,Individual,7259.05,2023-05-25,Current,0,0.89,0
4038,689.0,15964.0,12,WA,Individual,5947.3,2023-12-26,Current,0,0.68,0
4039,632.0,29162.0,12,MI,Business,5301.37,2023-06-01,Current,0,0.5,0
4040,670.0,52540.0,6,WA,Individual,3604.97,2023-06-04,Current,0,0.63,0
4041,711.0,27977.0,12,IL,Family,6630.63,2023-05-16,Current,0,0.44,0
4042,688.0,28168.0,12,CA,Family,5413.32,2023-09-10,Current,0,0.52,0
4043,651.0,15581.0,6,NC,Business,3489.03,2023-11-14,Current,0,0.42,0
4044,691.0,39459.0,36,NY,Business,4886.68,2023-01-29,Current,0,0.47,0
4045,716.0,39532.0,6,WA,Family,6258.17,2023-03-24,Current,0,0.38,0
4046,578.0,37891.0,24,MI,Family,6103.15,2023-11-26,Current,0,0.17,0
4047,738.0,23708.0,6,NY,Family,5974.02,2023-02-03,Current,0,0.13,0
4048,663.0,22933.0,24,IL,Family,5185.06,2023-11-12,Current,0,0.26,0
4049,701.0,17069.0,6,TX,Family,7051.64,2023-04-14,Current,0,0.33,0
4050,740.0,30839.0,24,MI,Family,7475.59,2023-08-21,Current,0,0.9,0
4051,611.0,19196.0,12,WA,Business,6474.65,2023-08-25,Current,0,0.65,0
4052,645.0,18226.0,24,MI,Family,3825.1,2023-08-11,Current,0,0.96,0
4053,666.0,25763.0,12,IL,Family,2883.88,2023-03-31,Current,0,0.41,0
4054,641.0,25108.0,6,WA,Family,3912.12,2023-11-29,Current,0,0.46,0
4055,767.0,24620.0,24,MI,Business,8907.31,2023-08-28,Current,0,0.75,1
4056,637.0,34664.0,6,TX,Business,5563.39,2023-08-06,Current,0,0.62,0
4057,652.0,30790.0,36,MI,Business,9252.88,2023-07-01,Current,0,0.58,0
4058,690.0,27118.0,6,NY,Individual,4759.6,2023-09-14,Current,0,0.62,1
4059,620.0,31830.0,12,NY,Family,4482.37,2023-08-20,Current,0,0.63,0
4060,660.0,20085.0,24,WA,Business,4851.89,2023-07-08,Current,0,0.79,0
4061,696.0,31053.0,12,IL,Business,4815.65,2023-11-25,Current,0,0.7,0
4062,663.0,31506.0,12,TX,Business,3452.7,2023-12-10,Current,0,0.96,0
4063,675.0,14970.0,24,FL,Family,2702.3,2023-09-12,Current,0,0.95,0
4064,654.0,39957.0,24,NY,Business,6002.67,2023-02-14,Current,0,0.48,0
4065,604.0,21186.0,36,MI,Family,7109.8,2023-11-12,Current,0,0.13,0
4066,696.0,30903.0,12,FL,Family,9889.96,2023-03-27,Current,0,0.11,0
4067,768.0,41644.0,12,MI,Individual,4132.57,2023-07-20,Current,0,0.21,0
4068,681.0,39257.0,12,WA,Family,4294.69,2023-12-25,Current,0,0.17,1
4069,691.0,30343.0,12,FL,Family,3457.54,2023-12-09,Current,0,0.44,0
4070,715.0,26375.0,24,IL,Individual,7251.45,2023-07-31,Current,0,0.15,0
4071,617.0,39475.0,12,MI,Family,6629.97,2023-04-29,Current,0,0.66,0
4072,765.0,36747.0,12,IL,Individual,3246.13,2023-10-25,Current,0,0.27,0
4073,690.0,23816.0,12,MI,Family,3195.6,2023-06-04,Current,0,0.56,0
4074,762.0,22051.0,24,FL,Family,6905.03,2023-07-05,Current,0,0.19,0
4075,643.0,9276.0,36,IL,Family,5766.39,2023-07-16,Current,0,0.84,1
4076,771.0,31540.0,24,NY,Individual,6516.78,2023-12-03,Current,0,0.8,0
4077,719.0,29173.0,12,WA,Family,3234.46,2023-07-20,Current,0,0.45,0
4078,708.0,41362.0,24,FL,Individual,1244.55,2023-09-23,Current,0,0.92,0
4079,692.0,33591.0,24,MI,Business,3250.07,2023-08-24,Current,0,0.27,0
4080,668.0,43342.0,6,NY,Family,6375.53,2023-07-13,Current,0,0.83,1
4081,740.0,23026.0,6,MI,Individual,9222.12,2023-01-25,Current,0,0.59,1
4082,687.0,41382.0,6,FL,Family,4141.07,2023-09-16,Current,0,0.4,0
4083,582.0,24711.0,12,MI,Individual,9551.71,2023-03-12,Current,0,0.18,0
4084,624.0,37776.0,24,NY,Business,6659.64,2023-01-28,Current,0,0.25,0
4085,671.0,15412.0,12,IL,Individual,2213.94,2023-01-11,Current,0,0.88,0
4086,695.0,32351.0,12,IL,Family,5428.07,2023-12-15,Current,0,0.65,1
4087,677.0,10153.0,36,NC,Business,6727.95,2023-04-28,Current,0,0.31,0
4088,741.0,27329.0,24,NC,Individual,1000.0,2023-07-27,Current,0,0.55,0
4089,582.0,34404.0,24,WA,Business,6288.9,2023-04-03,Current,0,0.2,0
4090,687.0,24790.0,12,MI,Business,7345.44,2023-05-21,Current,0,0.19,0
4091,589.0,19496.0,6,IL,Business,5797.74,2023-12-21,Current,0,0.92,0
4092,718.0,38461.0,6,TX,Family,4876.56,2023-01-11,Current,0,0.51,0
4093,675.0,28965.0,6,NY,Individual,4654.15,2023-10-18,Current,0,0.43,0
4094,701.0,25104.0,12,NY,Business,4537.36,2023-08-27,Current,0,0.95,0
4095,637.0,30419.0,12,FL,Family,2648.04,2023-09-21,Default,1,0.46,0
4096,744.0,56367.0,6,WA,Business,3624.95,2023-09-20,Current,0,0.4,0
4097,732.0,41535.0,6,CA,Individual,4166.81,2023-03-10,Current,0,0.35,0
4098,709.0,41626.0,6,NC,Business,5226.99,2023-03-11,Current,0,0.61,0
4099,674.0,34355.0,24,NC,Business,3886.37,2023-07-04,Current,0,0.6,0
4100,709.0,31665.0,24,IL,Business,3261.74,2023-05-04,Current,0,0.11,0
4101,645.0,6039.0,12,NC,Family,6519.54,2023-08-10,Current,0,0.69,0
4102,723.0,23210.0,12,CA,Individual,5741.23,2023-01-11,Current,0,0.81,0
4103,762.0,25194.0,12,TX,Family,3921.54,2023-06-15,Current,0,0.65,0
4104,734.0,11251.0,6,WA,Business,6012.56,2023-04-01,Current,0,0.88,0
4105,644.0,18426.0,12,NY,Family,4093.68,2023-09-05,Default,1,0.35,0
4106,698.0,10192.0,24,CA,Individual,5126.13,2023-12-07,Current,0,0.27,0
4107,615.0,29617.0,36,TX,Business,6950.09,2023-11-01,Current,0,0.73,0
4108,709.0,38188.0,24,WA,Business,3792.52,2023-10-18,Default,1,0.27,0
4109,703.0,41068.0,36,TX,Business,2655.18,2023-06-06,Current,0,0.18,0
4110,587.0,34148.0,24,IL,Individual,4709.73,2023-03-29,Current,0,0.19,0
4111,622.0,20366.0,6,NC,Family,2273.07,2023-08-16,Current,0,0.79,0
4112,666.0,10679.0,36,CA,Family,4445.1,2023-12-31,Current,0,0.13,0
4113,665.0,12431.0,6,FL,Business,4438.73,2023-05-14,Current,0,0.36,1
4114,620.0,17310.0,24,FL,Family,1000.0,2023-09-23,Current,0,0.22,0
4115,699.0,21111.0,12,WA,Individual,6061.27,2023-03-25,Current,0,0.78,0
4116,693.0,28403.0,12,TX,Business,4634.62,2023-07-31,Current,0,0.55,0
4117,670.0,19858.0,24,NY,Individual,7363.79,2023-08-06,Current,0,0.28,0
4118,642.0,33390.0,12,CA,Family,5431.06,2023-12-07,Current,0,0.78,0
4119,732.0,27677.0,12,FL,Business,6471.22,2023-08-25,Current,0,0.78,1
4120,763.0,30105.0,12,FL,Family,7380.08,2023-05-31,Current,0,0.57,0
4121,656.0,41403.0,12,TX,Individual,4736.57,2023-06-23,Current,0,0.35,0
4122,649.0,18198.0,36,FL,Family,4998.35,2023-05-20,Current,0,0.63,0
4123,705.0,34187.0,24,MI,Individual,1852.91,2023-02-24,Current,0,0.94,0
4124,662.0,29860.0,12,NC,Business,7479.08,2023-05-21,Current,0,0.15,0
4125,673.0,26665.0,6,TX,Family,4708.61,2023-03-15,Current,0,0.34,0
4126,717.0,38853.0,24,CA,Individual,2988.54,2023-05-15,Current,0,0.36,0
4127,585.0,38790.0,6,TX,Individual,6479.44,2023-11-13,Current,0,0.67,0
4128,746.0,20535.0,12,FL,Family,1000.0,2023-05-10,Current,0,0.69,0
4129,684.0,28178.0,12,TX,Family,4141.45,2023-08-20,Current,0,0.29,0
4130,659.0,32812.0,24,FL,Business,6816.62,2023-01-26,Current,0,0.29,0
4131,676.0,27270.0,6,IL,Business,4124.56,2023-03-10,Default,1,0.94,0
4132,678.0,35850.0,6,WA,Business,3564.16,2023-03-03,Current,0,0.78,0
4133,593.0,32812.0,12,FL,Business,4167.69,2023-07-19,Default,1,0.94,0
4134,755.0,48326.0,12,MI,Business,1000.0,2023-06-16,Current,0,0.85,0
4135,682.0,14697.0,12,MI,Family,6430.96,2023-04-26,Current,0,0.46,1
4136,702.0,28776.0,12,MI,Individual,4754.23,2023-05-19,Current,0,0.21,0
4137,728.0,20915.0,12,MI,Family,4455.35,2023-08-20,Current,0,0.67,0
4138,629.0,36041.0,6,FL,Family,4462.66,2023-08-02,Current,0,0.42,1
4139,704.0,13828.0,6,FL,Individual,5028.16,2023-07-27,Current,0,0.48,0
4140,667.0,33463.0,24,WA,Business,6306.87,2023-04-12,Current,0,0.48,0
4141,722.0,23700.0,24,IL,Family,4895.87,2023-10-25,Current,0,0.94,0
4142,574.0,22658.0,12,NC,Family,2276.73,2023-01-10,Current,0,0.16,1
4143,675.0,15535.0,6,NY,Business,6151.03,2023-05-03,Current,0,0.27,0
4144,650.0,25349.0,6,FL,Individual,5997.14,2023-10-02,Default,1,0.65,0
4145,702.0,40845.0,24,NY,Business,5411.05,2023-01-04,Current,0,0.9,0
4146,704.0,29748.0,24,CA,Business,7150.48,2023-09-16,Current,0,0.93,1
4147,645.0,36277.0,12,IL,Business,5060.76,2023-07-28,Current,0,0.6,0
4148,644.0,46646.0,24,NC,Individual,7222.75,2023-09-23,Current,0,0.13,0
4149,674.0,32638.0,24,TX,Family,7814.42,2023-09-19,Current,0,0.43,0
4150,635.0,24412.0,36,NY,Family,6164.63,2023-10-14,Current,0,0.93,0
4151,722.0,34673.0,6,MI,Family,3504.13,2023-01-31,Current,0,0.55,1
4152,662.0,24557.0,6,IL,Business,4738.43,2023-06-25,Current,0,0.75,0
4153,535.0,24956.0,6,CA,Family,7477.71,2023-01-09,Current,0,0.34,1
4154,661.0,14801.0,24,IL,Family,2004.74,2023-07-23,Current,0,0.12,0
4155,628.0,39263.0,24,TX,Business,4216.09,2023-04-18,Current,0,0.62,0
4156,598.0,26140.0,12,FL,Family,4314.07,2023-05-04,Current,0,0.85,0
4157,618.0,31821.0,6,FL,Business,3269.58,2023-08-26,Current,0,0.99,0
4158,685.0,19640.0,12,MI,Business,6745.76,2023-05-10,Current,0,0.86,0
4159,746.0,34359.0,12,FL,Individual,5753.63,2023-08-22,Current,0,0.6,0
